id;codigo_estacion;estacion;tramo_horario;numero_de_prestamos;numero_de_devoluciones;fecha_creacion;fecha_baja
2474;104;104_ALBALAT DELS TARONGERS;01H - 02H;82;124;20230530;NA
2475;104;104_ALBALAT DELS TARONGERS;02H - 03H;27;55;20230530;NA
2478;104;104_ALBALAT DELS TARONGERS;05H - 06H;16;41;20230530;NA
2482;104;104_ALBALAT DELS TARONGERS;09H - 10H;615;909;20230530;NA
2485;104;104_ALBALAT DELS TARONGERS;12H - 13H;737;535;20230530;NA
2491;104;104_ALBALAT DELS TARONGERS;18H - 19H;882;700;20230530;NA
2494;104;104_ALBALAT DELS TARONGERS;21H - 22H;560;657;20230530;NA
2496;104;104_ALBALAT DELS TARONGERS;23H - 24H;182;202;20230530;NA
2502;105;105_AVDA. DE LOS NARANJOS;09H - 10H;646;988;20230530;NA
2503;105;105_AVDA. DE LOS NARANJOS;10H - 11H;1192;1409;20230530;NA
2508;105;105_AVDA. DE LOS NARANJOS;15H - 16H;447;2318;20230530;NA
2510;105;105_AVDA. DE LOS NARANJOS;17H - 18H;1577;1004;20230530;NA
2514;105;105_AVDA. DE LOS NARANJOS;21H - 22H;213;62;20230530;NA
2516;105;105_AVDA. DE LOS NARANJOS;23H - 24H;4;6;20230530;NA
2517;106;106_AVDA. DE LOS NARANJOS;00H - 01H;0;1;20230530;NA
2519;106;106_AVDA. DE LOS NARANJOS;05H - 06H;2;0;20230530;NA
2520;106;106_AVDA. DE LOS NARANJOS;06H - 07H;127;11;20230530;NA
2523;106;106_AVDA. DE LOS NARANJOS;09H - 10H;366;719;20230530;NA
2526;106;106_AVDA. DE LOS NARANJOS;12H - 13H;794;449;20230530;NA
2533;106;106_AVDA. DE LOS NARANJOS;19H - 20H;913;615;20230530;NA
2534;106;106_AVDA. DE LOS NARANJOS;20H - 21H;970;313;20230530;NA
2535;106;106_AVDA. DE LOS NARANJOS;21H - 22H;422;92;20230530;NA
2539;107;107_C/ CAMPILLO ALTO BUEY;01H - 02H;38;181;20230530;NA
2548;107;107_C/ CAMPILLO ALTO BUEY;10H - 11H;430;434;20230530;NA
2549;107;107_C/ CAMPILLO ALTO BUEY;11H - 12H;446;368;20230530;NA
2552;107;107_C/ CAMPILLO ALTO BUEY;14H - 15H;658;631;20230530;NA
2554;107;107_C/ CAMPILLO ALTO BUEY;16H - 17H;443;480;20230530;NA
2556;107;107_C/ CAMPILLO ALTO BUEY;18H - 19H;639;688;20230530;NA
2557;107;107_C/ CAMPILLO ALTO BUEY;19H - 20H;698;705;20230530;NA
2561;107;107_C/ CAMPILLO ALTO BUEY;23H - 24H;190;176;20230530;NA
2562;108;108_ LUIS PEIXO;00H - 01H;428;464;20230530;NA
2566;108;108_ LUIS PEIXO;04H - 05H;90;87;20230530;NA
2568;108;108_ LUIS PEIXO;06H - 07H;215;47;20230530;NA
2569;108;108_ LUIS PEIXO;07H - 08H;617;162;20230530;NA
2570;108;108_ LUIS PEIXO;08H - 09H;1338;409;20230530;NA
2571;108;108_ LUIS PEIXO;09H - 10H;790;644;20230530;NA
2573;108;108_ LUIS PEIXO;11H - 12H;833;778;20230530;NA
2577;108;108_ LUIS PEIXO;15H - 16H;1104;959;20230530;NA
2578;108;108_ LUIS PEIXO;16H - 17H;835;864;20230530;NA
2582;108;108_ LUIS PEIXO;20H - 21H;916;931;20230530;NA
2590;109;109_AVDA. NARANJOS;04H - 05H;66;56;20230530;NA
2592;109;109_AVDA. NARANJOS;06H - 07H;176;77;20230530;NA
2594;109;109_AVDA. NARANJOS;08H - 09H;522;1850;20230530;NA
2595;109;109_AVDA. NARANJOS;09H - 10H;541;1826;20230530;NA
2602;109;109_AVDA. NARANJOS;16H - 17H;855;854;20230530;NA
2603;109;109_AVDA. NARANJOS;17H - 18H;1040;873;20230530;NA
2604;109;109_AVDA. NARANJOS;18H - 19H;986;859;20230530;NA
2605;109;109_AVDA. NARANJOS;19H - 20H;888;752;20230530;NA
2608;109;109_AVDA. NARANJOS;22H - 23H;334;372;20230530;NA
2610;110;110_KISSHOMARU;00H - 01H;2;0;20230530;NA
2613;110;110_KISSHOMARU;06H - 07H;73;170;20230530;NA
2618;110;110_KISSHOMARU;11H - 12H;757;444;20230530;NA
2620;110;110_KISSHOMARU;13H - 14H;824;214;20230530;NA
2621;110;110_KISSHOMARU;14H - 15H;1361;536;20230530;NA
2623;110;110_KISSHOMARU;16H - 17H;408;345;20230530;NA
2627;110;110_KISSHOMARU;20H - 21H;295;64;20230530;NA
2631;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;00H - 01H;3;6;20230530;NA
2633;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;02H - 03H;0;1;20230530;NA
2638;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;09H - 10H;891;1775;20230530;NA
2642;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;13H - 14H;1806;921;20230530;NA
2647;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;18H - 19H;2011;1103;20230530;NA
2648;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;19H - 20H;1682;971;20230530;NA
2649;111;111_UNIVERSIDAD POLITECNICA – JUNTO PISTAS DEPORTI;20H - 21H;1318;630;20230530;NA
2658;112;112_AVDA. DE LOS NARANJOS;05H - 06H;2;6;20230530;NA
2659;112;112_AVDA. DE LOS NARANJOS;06H - 07H;54;46;20230530;NA
2663;112;112_AVDA. DE LOS NARANJOS;10H - 11H;1685;2121;20230530;NA
2666;112;112_AVDA. DE LOS NARANJOS;13H - 14H;1770;591;20230530;NA
2667;112;112_AVDA. DE LOS NARANJOS;14H - 15H;1973;1142;20230530;NA
2668;112;112_AVDA. DE LOS NARANJOS;15H - 16H;811;1982;20230530;NA
2671;112;112_AVDA. DE LOS NARANJOS;18H - 19H;1420;614;20230530;NA
2672;112;112_AVDA. DE LOS NARANJOS;19H - 20H;1672;599;20230530;NA
2677;113;113_ETS CAMINOS;00H - 01H;25;1;20230530;NA
2682;113;113_ETS CAMINOS;09H - 10H;466;1915;20230530;NA
2685;113;113_ETS CAMINOS;12H - 13H;2564;1388;20230530;NA
2686;113;113_ETS CAMINOS;13H - 14H;2867;1088;20230530;NA
2687;113;113_ETS CAMINOS;14H - 15H;2790;2167;20230530;NA
2688;113;113_ETS CAMINOS;15H - 16H;1707;2741;20230530;NA
2689;113;113_ETS CAMINOS;16H - 17H;1531;1415;20230530;NA
2693;113;113_ETS CAMINOS;20H - 21H;596;185;20230530;NA
2698;114;114_ADOLFO SUAREZ;05H - 06H;0;4;20230530;NA
2699;114;114_ADOLFO SUAREZ;06H - 07H;97;4;20230530;NA
2700;114;114_ADOLFO SUAREZ;07H - 08H;54;1346;20230530;NA
2703;114;114_ADOLFO SUAREZ;10H - 11H;756;813;20230530;NA
2708;114;114_ADOLFO SUAREZ;15H - 16H;724;1308;20230530;NA
2711;114;114_ADOLFO SUAREZ;18H - 19H;1001;371;20230530;NA
2717;115;115_C/ DR. VICENTE ZARAGOZA;00H - 01H;202;249;20230530;NA
2718;115;115_C/ DR. VICENTE ZARAGOZA;01H - 02H;123;231;20230530;NA
2719;115;115_C/ DR. VICENTE ZARAGOZA;02H - 03H;113;134;20230530;NA
2720;115;115_C/ DR. VICENTE ZARAGOZA;03H - 04H;174;106;20230530;NA
2725;115;115_C/ DR. VICENTE ZARAGOZA;08H - 09H;748;1143;20230530;NA
2727;115;115_C/ DR. VICENTE ZARAGOZA;10H - 11H;592;616;20230530;NA
2730;115;115_C/ DR. VICENTE ZARAGOZA;13H - 14H;740;617;20230530;NA
2736;115;115_C/ DR. VICENTE ZARAGOZA;19H - 20H;905;981;20230530;NA
2737;115;115_C/ DR. VICENTE ZARAGOZA;20H - 21H;813;735;20230530;NA
2741;116;116_C/ DR. VICENTE ZARAGOZA;00H - 01H;640;654;20230530;NA
2744;116;116_C/ DR. VICENTE ZARAGOZA;03H - 04H;159;178;20230530;NA
2745;116;116_C/ DR. VICENTE ZARAGOZA;04H - 05H;90;107;20230530;NA
2750;116;116_C/ DR. VICENTE ZARAGOZA;09H - 10H;1241;993;20230530;NA
2753;116;116_C/ DR. VICENTE ZARAGOZA;12H - 13H;1318;1680;20230530;NA
2755;116;116_C/ DR. VICENTE ZARAGOZA;14H - 15H;1902;2235;20230530;NA
2759;116;116_C/ DR. VICENTE ZARAGOZA;18H - 19H;1827;2157;20230530;NA
2762;116;116_C/ DR. VICENTE ZARAGOZA;21H - 22H;1474;1620;20230530;NA
2763;116;116_C/ DR. VICENTE ZARAGOZA;22H - 23H;809;848;20230530;NA
2768;117;117_PRIMADO REIG;03H - 04H;87;103;20230530;NA
2769;117;117_PRIMADO REIG;04H - 05H;63;88;20230530;NA
2775;117;117_PRIMADO REIG;10H - 11H;1248;1354;20230530;NA
2781;117;117_PRIMADO REIG;16H - 17H;1256;1309;20230530;NA
2788;117;117_PRIMADO REIG;23H - 24H;377;428;20230530;NA
2793;118;118_C/ DR. GOMEZ FERRER;04H - 05H;51;85;20230530;NA
2798;118;118_C/ DR. GOMEZ FERRER;09H - 10H;1336;1086;20230530;NA
2799;118;118_C/ DR. GOMEZ FERRER;10H - 11H;1006;902;20230530;NA
2802;118;118_C/ DR. GOMEZ FERRER;13H - 14H;1030;1192;20230530;NA
2803;118;118_C/ DR. GOMEZ FERRER;14H - 15H;1301;1553;20230530;NA
2804;118;118_C/ DR. GOMEZ FERRER;15H - 16H;1348;1182;20230530;NA
2808;118;118_C/ DR. GOMEZ FERRER;19H - 20H;1371;1523;20230530;NA
2809;118;118_C/ DR. GOMEZ FERRER;20H - 21H;1356;1605;20230530;NA
2814;119;119_C/ JAIME ROIG;01H - 02H;102;213;20230530;NA
2816;119;119_C/ JAIME ROIG;03H - 04H;24;85;20230530;NA
2817;119;119_C/ JAIME ROIG;04H - 05H;21;60;20230530;NA
2819;119;119_C/ JAIME ROIG;06H - 07H;87;141;20230530;NA
2822;119;119_C/ JAIME ROIG;09H - 10H;964;925;20230530;NA
2827;119;119_C/ JAIME ROIG;14H - 15H;1072;943;20230530;NA
2833;119;119_C/ JAIME ROIG;20H - 21H;823;1066;20230530;NA
2837;120;120_C_DR VICENTE ZARAGOZA;00H - 01H;1015;866;20230530;NA
2840;120;120_C_DR VICENTE ZARAGOZA;03H - 04H;201;279;20230530;NA
2842;120;120_C_DR VICENTE ZARAGOZA;05H - 06H;189;114;20230530;NA
2846;120;120_C_DR VICENTE ZARAGOZA;09H - 10H;1252;1111;20230530;NA
2847;120;120_C_DR VICENTE ZARAGOZA;10H - 11H;1183;992;20230530;NA
2849;120;120_C_DR VICENTE ZARAGOZA;12H - 13H;1499;1597;20230530;NA
2850;120;120_C_DR VICENTE ZARAGOZA;13H - 14H;1524;1949;20230530;NA
2856;120;120_C_DR VICENTE ZARAGOZA;19H - 20H;2049;2509;20230530;NA
2858;120;120_C_DR VICENTE ZARAGOZA;21H - 22H;1599;1849;20230530;NA
2862;121;121_C_MURTA;01H - 02H;137;158;20230530;NA
2864;121;121_C_MURTA;03H - 04H;81;73;20230530;NA
2866;121;121_C_MURTA;05H - 06H;65;81;20230530;NA
2871;121;121_C_MURTA;10H - 11H;306;259;20230530;NA
2872;121;121_C_MURTA;11H - 12H;511;332;20230530;NA
2874;121;121_C_MURTA;13H - 14H;294;599;20230530;NA
2875;121;121_C_MURTA;14H - 15H;367;753;20230530;NA
2877;121;121_C_MURTA;16H - 17H;551;335;20230530;NA
2878;121;121_C_MURTA;17H - 18H;461;597;20230530;NA
2890;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;05H - 06H;35;20;20230530;NA
2894;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;09H - 10H;580;264;20230530;NA
2895;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;10H - 11H;561;271;20230530;NA
2897;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;12H - 13H;529;406;20230530;NA
2902;122;122_C_MÚSICO HIPÓLITO MARTÍNEZ;17H - 18H;551;645;20230530;NA
2909;123;123_C_ALBOCACER;00H - 01H;98;288;20230530;NA
2912;123;123_C_ALBOCACER;03H - 04H;21;82;20230530;NA
2913;123;123_C_ALBOCACER;04H - 05H;17;58;20230530;NA
2915;123;123_C_ALBOCACER;06H - 07H;187;24;20230530;NA
2919;123;123_C_ALBOCACER;10H - 11H;364;211;20230530;NA
2920;123;123_C_ALBOCACER;11H - 12H;438;266;20230530;NA
2921;123;123_C_ALBOCACER;12H - 13H;498;437;20230530;NA
2922;123;123_C_ALBOCACER;13H - 14H;406;467;20230530;NA
2927;123;123_C_ALBOCACER;18H - 19H;709;530;20230530;NA
2928;123;123_C_ALBOCACER;19H - 20H;584;692;20230530;NA
2932;123;123_C_ALBOCACER;23H - 24H;120;240;20230530;NA
2935;124;124_C/ AZAGADOR DE ALBORAYA;02H - 03H;21;107;20230530;NA
2939;124;124_C/ AZAGADOR DE ALBORAYA;06H - 07H;46;12;20230530;NA
2940;124;124_C/ AZAGADOR DE ALBORAYA;07H - 08H;483;78;20230530;NA
2943;124;124_C/ AZAGADOR DE ALBORAYA;10H - 11H;443;283;20230530;NA
2946;124;124_C/ AZAGADOR DE ALBORAYA;13H - 14H;316;406;20230530;NA
2949;124;124_C/ AZAGADOR DE ALBORAYA;16H - 17H;531;326;20230530;NA
2952;124;124_C/ AZAGADOR DE ALBORAYA;19H - 20H;501;677;20230530;NA
2961;125;125_C/ MASQUEFA;04H - 05H;13;41;20230530;NA
2962;125;125_C/ MASQUEFA;05H - 06H;50;22;20230530;NA
2965;125;125_C/ MASQUEFA;08H - 09H;1102;422;20230530;NA
2969;125;125_C/ MASQUEFA;12H - 13H;458;625;20230530;NA
2971;125;125_C/ MASQUEFA;14H - 15H;696;1025;20230530;NA
2974;125;125_C/ MASQUEFA;17H - 18H;709;608;20230530;NA
2984;126;126_C/ ALFAUIR;03H - 04H;31;74;20230530;NA
2994;126;126_C/ ALFAUIR;13H - 14H;826;791;20230530;NA
2996;126;126_C/ ALFAUIR;15H - 16H;875;1021;20230530;NA
2997;126;126_C/ ALFAUIR;16H - 17H;804;756;20230530;NA
3004;126;126_C/ ALFAUIR;23H - 24H;471;226;20230530;NA
3005;127;127_C/ DUQUE DE MANDAS;00H - 01H;180;177;20230530;NA
3008;127;127_C/ DUQUE DE MANDAS;03H - 04H;6;37;20230530;NA
3009;127;127_C/ DUQUE DE MANDAS;04H - 05H;5;30;20230530;NA
3015;127;127_C/ DUQUE DE MANDAS;10H - 11H;511;380;20230530;NA
3018;127;127_C/ DUQUE DE MANDAS;13H - 14H;449;705;20230530;NA
3020;127;127_C/ DUQUE DE MANDAS;15H - 16H;471;827;20230530;NA
3023;127;127_C/ DUQUE DE MANDAS;18H - 19H;856;663;20230530;NA
3029;128;128_C/ ALFAUIR;00H - 01H;219;421;20230530;NA
3034;128;128_C/ ALFAUIR;05H - 06H;31;46;20230530;NA
3036;128;128_C/ ALFAUIR;07H - 08H;919;159;20230530;NA
3039;128;128_C/ ALFAUIR;10H - 11H;725;441;20230530;NA
3041;128;128_C/ ALFAUIR;12H - 13H;738;705;20230530;NA
3053;129;129_C_ALMAZORA;00H - 01H;230;330;20230530;NA
3054;129;129_C_ALMAZORA;01H - 02H;148;218;20230530;NA
3061;129;129_C_ALMAZORA;08H - 09H;1430;558;20230530;NA
3069;129;129_C_ALMAZORA;16H - 17H;658;791;20230530;NA
3071;129;129_C_ALMAZORA;18H - 19H;977;1048;20230530;NA
3078;130;130_C/ CONVENTO CARMELITAS;01H - 02H;55;165;20230530;NA
3080;130;130_C/ CONVENTO CARMELITAS;03H - 04H;22;73;20230530;NA
3082;130;130_C/ CONVENTO CARMELITAS;05H - 06H;90;44;20230530;NA
3085;130;130_C/ CONVENTO CARMELITAS;08H - 09H;1309;1461;20230530;NA
3086;130;130_C/ CONVENTO CARMELITAS;09H - 10H;1096;911;20230530;NA
3090;130;130_C/ CONVENTO CARMELITAS;13H - 14H;1295;1106;20230530;NA
3091;130;130_C/ CONVENTO CARMELITAS;14H - 15H;1463;1344;20230530;NA
3095;130;130_C/ CONVENTO CARMELITAS;18H - 19H;1035;1013;20230530;NA
3097;130;130_C/ CONVENTO CARMELITAS;20H - 21H;933;1069;20230530;NA
3098;130;130_C/ CONVENTO CARMELITAS;21H - 22H;668;799;20230530;NA
3101;131;131_CALLE SANTA AMALIA  2;00H - 01H;439;453;20230530;NA
3108;131;131_CALLE SANTA AMALIA  2;07H - 08H;718;850;20230530;NA
3117;131;131_CALLE SANTA AMALIA  2;16H - 17H;1137;1011;20230530;NA
3118;131;131_CALLE SANTA AMALIA  2;17H - 18H;1121;1199;20230530;NA
3119;131;131_CALLE SANTA AMALIA  2;18H - 19H;1308;1281;20230530;NA
3124;131;131_CALLE SANTA AMALIA  2;23H - 24H;420;422;20230530;NA
3125;132;132_C/ RUAYA;00H - 01H;160;294;20230530;NA
3130;132;132_C/ RUAYA;05H - 06H;51;86;20230530;NA
3132;132;132_C/ RUAYA;07H - 08H;1373;413;20230530;NA
3133;132;132_C/ RUAYA;08H - 09H;1178;527;20230530;NA
3135;132;132_C/ RUAYA;10H - 11H;848;1061;20230530;NA
3137;132;132_C/ RUAYA;12H - 13H;936;1036;20230530;NA
3138;132;132_C/ RUAYA;13H - 14H;863;947;20230530;NA
3141;132;132_C/ RUAYA;16H - 17H;945;808;20230530;NA
3144;132;132_C/ RUAYA;19H - 20H;1293;1187;20230530;NA
3149;133;133_C/ ALFAMBRA;00H - 01H;166;336;20230530;NA
3150;133;133_C/ ALFAMBRA;01H - 02H;92;118;20230530;NA
3151;133;133_C/ ALFAMBRA;02H - 03H;57;67;20230530;NA
3154;133;133_C/ ALFAMBRA;05H - 06H;97;26;20230530;NA
3157;133;133_C/ ALFAMBRA;08H - 09H;1314;924;20230530;NA
3160;133;133_C/ ALFAMBRA;11H - 12H;586;550;20230530;NA
3166;133;133_C/ ALFAMBRA;17H - 18H;659;1028;20230530;NA
3167;133;133_C/ ALFAMBRA;18H - 19H;1030;983;20230530;NA
3168;133;133_C/ ALFAMBRA;19H - 20H;984;806;20230530;NA
3172;133;133_C/ ALFAMBRA;23H - 24H;227;279;20230530;NA
3173;134;134_C/ MAXIMILIANO THOUS;00H - 01H;132;265;20230530;NA
3174;134;134_C/ MAXIMILIANO THOUS;01H - 02H;56;126;20230530;NA
3176;134;134_C/ MAXIMILIANO THOUS;03H - 04H;22;82;20230530;NA
3177;134;134_C/ MAXIMILIANO THOUS;04H - 05H;20;52;20230530;NA
3178;134;134_C/ MAXIMILIANO THOUS;05H - 06H;71;36;20230530;NA
3184;134;134_C/ MAXIMILIANO THOUS;11H - 12H;614;555;20230530;NA
3189;134;134_C/ MAXIMILIANO THOUS;16H - 17H;668;529;20230530;NA
3190;134;134_C/ MAXIMILIANO THOUS;17H - 18H;723;628;20230530;NA
3191;134;134_C/ MAXIMILIANO THOUS;18H - 19H;727;808;20230530;NA
3199;135;135_AVDA. CONSTITUCIÓN;02H - 03H;63;97;20230530;NA
3204;135;135_AVDA. CONSTITUCIÓN;07H - 08H;1313;298;20230530;NA
3208;135;135_AVDA. CONSTITUCIÓN;11H - 12H;648;747;20230530;NA
3215;135;135_AVDA. CONSTITUCIÓN;18H - 19H;904;1046;20230530;NA
3217;135;135_AVDA. CONSTITUCIÓN;20H - 21H;681;925;20230530;NA
3221;136;136_CALLE_ECONOMISTA_GAY;00H - 01H;106;316;20230530;NA
3222;136;136_CALLE_ECONOMISTA_GAY;01H - 02H;41;146;20230530;NA
3225;136;136_CALLE_ECONOMISTA_GAY;04H - 05H;24;56;20230530;NA
3233;136;136_CALLE_ECONOMISTA_GAY;12H - 13H;648;893;20230530;NA
3236;136;136_CALLE_ECONOMISTA_GAY;15H - 16H;741;870;20230530;NA
3237;136;136_CALLE_ECONOMISTA_GAY;16H - 17H;737;901;20230530;NA
3238;136;136_CALLE_ECONOMISTA_GAY;17H - 18H;888;787;20230530;NA
3244;136;136_CALLE_ECONOMISTA_GAY;23H - 24H;151;281;20230530;NA
3247;137;137_CALLE_ECONOMISTA_GAY;02H - 03H;18;48;20230530;NA
3248;137;137_CALLE_ECONOMISTA_GAY;03H - 04H;11;28;20230530;NA
3250;137;137_CALLE_ECONOMISTA_GAY;05H - 06H;83;56;20230530;NA
3253;137;137_CALLE_ECONOMISTA_GAY;08H - 09H;908;684;20230530;NA
3256;137;137_CALLE_ECONOMISTA_GAY;11H - 12H;529;435;20230530;NA
3261;137;137_CALLE_ECONOMISTA_GAY;16H - 17H;588;445;20230530;NA
3272;138;138_SAN_PANCRACIO;03H - 04H;11;44;20230530;NA
3273;138;138_SAN_PANCRACIO;04H - 05H;5;27;20230530;NA
3275;138;138_SAN_PANCRACIO;06H - 07H;146;135;20230530;NA
3277;138;138_SAN_PANCRACIO;08H - 09H;1472;746;20230530;NA
3280;138;138_SAN_PANCRACIO;11H - 12H;548;637;20230530;NA
3281;138;138_SAN_PANCRACIO;12H - 13H;522;586;20230530;NA
3282;138;138_SAN_PANCRACIO;13H - 14H;690;712;20230530;NA
3288;138;138_SAN_PANCRACIO;19H - 20H;627;739;20230530;NA
3290;138;138_SAN_PANCRACIO;21H - 22H;350;572;20230530;NA
3291;138;138_SAN_PANCRACIO;22H - 23H;212;339;20230530;NA
3295;139;139_C/ REUS;02H - 03H;17;171;20230530;NA
3297;139;139_C/ REUS;04H - 05H;9;48;20230530;NA
3303;139;139_C/ REUS;10H - 11H;508;467;20230530;NA
3305;139;139_C/ REUS;12H - 13H;604;727;20230530;NA
3312;139;139_C/ REUS;19H - 20H;693;731;20230530;NA
3314;139;139_C/ REUS;21H - 22H;514;684;20230530;NA
3320;140;140_AVENIDA_CAMPANAR;03H - 04H;12;25;20230530;NA
3321;140;140_AVENIDA_CAMPANAR;04H - 05H;116;63;20230530;NA
3326;140;140_AVENIDA_CAMPANAR;09H - 10H;549;496;20230530;NA
3328;140;140_AVENIDA_CAMPANAR;11H - 12H;780;650;20230530;NA
3335;140;140_AVENIDA_CAMPANAR;18H - 19H;860;730;20230530;NA
3339;140;140_AVENIDA_CAMPANAR;22H - 23H;155;450;20230530;NA
3340;140;140_AVENIDA_CAMPANAR;23H - 24H;104;315;20230530;NA
3344;141;141_C/ GREGORIO GEA (PEATONAL);03H - 04H;28;66;20230530;NA
3347;141;141_C/ GREGORIO GEA (PEATONAL);06H - 07H;522;157;20230530;NA
3355;141;141_C/ GREGORIO GEA (PEATONAL);14H - 15H;2151;1718;20230530;NA
3356;141;141_C/ GREGORIO GEA (PEATONAL);15H - 16H;1838;1454;20230530;NA
3357;141;141_C/ GREGORIO GEA (PEATONAL);16H - 17H;1369;1400;20230530;NA
3359;141;141_C/ GREGORIO GEA (PEATONAL);18H - 19H;1329;1655;20230530;NA
3360;141;141_C/ GREGORIO GEA (PEATONAL);19H - 20H;1207;1543;20230530;NA
3366;142;142_C/ GREGORIO GEA (PEATONAL);01H - 02H;26;35;20230530;NA
3370;142;142_C/ GREGORIO GEA (PEATONAL);05H - 06H;7;46;20230530;NA
3372;142;142_C/ GREGORIO GEA (PEATONAL);07H - 08H;150;964;20230530;NA
3377;142;142_C/ GREGORIO GEA (PEATONAL);12H - 13H;779;443;20230530;NA
3380;142;142_C/ GREGORIO GEA (PEATONAL);15H - 16H;533;644;20230530;NA
3381;142;142_C/ GREGORIO GEA (PEATONAL);16H - 17H;703;577;20230530;NA
3382;142;142_C/ GREGORIO GEA (PEATONAL);17H - 18H;1054;535;20230530;NA
3388;142;142_C/ GREGORIO GEA (PEATONAL);23H - 24H;72;52;20230530;NA
3389;143;143_AVDA. MENENDEZ PIDAL;00H - 01H;504;181;20230530;NA
3391;143;143_AVDA. MENENDEZ PIDAL;02H - 03H;54;38;20230530;NA
3394;143;143_AVDA. MENENDEZ PIDAL;05H - 06H;48;254;20230530;NA
3398;143;143_AVDA. MENENDEZ PIDAL;09H - 10H;598;990;20230530;NA
3400;143;143_AVDA. MENENDEZ PIDAL;11H - 12H;1142;1071;20230530;NA
3401;143;143_AVDA. MENENDEZ PIDAL;12H - 13H;1221;1128;20230530;NA
3410;143;143_AVDA. MENENDEZ PIDAL;21H - 22H;1530;799;20230530;NA
3413;144;144_CALLE_MARQUES_DE_SAN_JUAN;00H - 01H;297;63;20230530;NA
3414;144;144_CALLE_MARQUES_DE_SAN_JUAN;01H - 02H;39;27;20230530;NA
3416;144;144_CALLE_MARQUES_DE_SAN_JUAN;03H - 04H;3;8;20230530;NA
3418;144;144_CALLE_MARQUES_DE_SAN_JUAN;05H - 06H;78;14;20230530;NA
3420;144;144_CALLE_MARQUES_DE_SAN_JUAN;07H - 08H;226;109;20230530;NA
3422;144;144_CALLE_MARQUES_DE_SAN_JUAN;09H - 10H;218;238;20230530;NA
3425;144;144_CALLE_MARQUES_DE_SAN_JUAN;12H - 13H;265;292;20230530;NA
3426;144;144_CALLE_MARQUES_DE_SAN_JUAN;13H - 14H;407;319;20230530;NA
3429;144;144_CALLE_MARQUES_DE_SAN_JUAN;16H - 17H;270;325;20230530;NA
3430;144;144_CALLE_MARQUES_DE_SAN_JUAN;17H - 18H;314;485;20230530;NA
3432;144;144_CALLE_MARQUES_DE_SAN_JUAN;19H - 20H;402;510;20230530;NA
3436;144;144_CALLE_MARQUES_DE_SAN_JUAN;23H - 24H;179;90;20230530;NA
3439;145;145_PLAZA_BADAJOZ;02H - 03H;6;9;20230530;NA
3441;145;145_PLAZA_BADAJOZ;04H - 05H;4;13;20230530;NA
3443;145;145_PLAZA_BADAJOZ;06H - 07H;12;53;20230530;NA
3446;145;145_PLAZA_BADAJOZ;09H - 10H;174;188;20230530;NA
3449;145;145_PLAZA_BADAJOZ;12H - 13H;210;249;20230530;NA
3450;145;145_PLAZA_BADAJOZ;13H - 14H;281;214;20230530;NA
3451;145;145_PLAZA_BADAJOZ;14H - 15H;578;304;20230530;NA
3455;145;145_PLAZA_BADAJOZ;18H - 19H;251;489;20230530;NA
3456;145;145_PLAZA_BADAJOZ;19H - 20H;256;303;20230530;NA
3462;146;146_AVDA. CAMPANAR;01H - 02H;6;20;20230530;NA
3464;146;146_AVDA. CAMPANAR;03H - 04H;2;10;20230530;NA
3470;146;146_AVDA. CAMPANAR;09H - 10H;161;181;20230530;NA
3471;146;146_AVDA. CAMPANAR;10H - 11H;153;141;20230530;NA
3474;146;146_AVDA. CAMPANAR;13H - 14H;125;111;20230530;NA
3475;146;146_AVDA. CAMPANAR;14H - 15H;418;125;20230530;NA
3479;146;146_AVDA. CAMPANAR;18H - 19H;155;113;20230530;NA
3481;146;146_AVDA. CAMPANAR;20H - 21H;91;117;20230530;NA
3483;146;146_AVDA. CAMPANAR;22H - 23H;72;71;20230530;NA
3484;146;146_AVDA. CAMPANAR;23H - 24H;53;47;20230530;NA
3490;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;05H - 06H;41;335;20230530;NA
3491;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;06H - 07H;128;482;20230530;NA
3492;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;07H - 08H;816;784;20230530;NA
3500;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;15H - 16H;808;821;20230530;NA
3501;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;16H - 17H;968;1123;20230530;NA
3506;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;21H - 22H;542;707;20230530;NA
3507;147;147_CALLE_PIE_DE_LA_CRUZ_CALLE_DE_LA_REJA;22H - 23H;456;410;20230530;NA
